review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,topic_cluster
No hot water in the morning,6,0,0,0,0,Neutral,0
Pipes in the walls make noise so it's hard to sleep,12,0,0,0,0,Neutral,0
Management was aware of the issues and did NOTHING to help,11,0,0,0,0,Neutral,0
WIFI if terrible,3,0,0,0,1,Worst,0
Works half the time and is slow,7,0,0,0,0,Neutral,0
Furniture is beat up,4,0,0,0,0,Neutral,0
The parking lots is full at night and felt unsafe,10,0,0,0,0,Neutral,0
3 blue light police cameras in the parking lot makes you feel unsafe,13,0,0,0,0,Neutral,0
When I initially booked a balcony deluxe king,8,0,0,0,0,Neutral,0
"I arrived around 12pm comin from an event at the moody center, and Ms",15,0,0,0,0,Neutral,0
Amanda the front desk associate  told,6,0,0,0,0,Neutral,0
Me “first come first serve on the balcony rooms” from my understanding I booked a balcony room so a balcony room should’ve been reserved till I got here WRONG …so I asked to speak to a manager and Ms,43,0,0,0,0,Neutral,0
Amanda of 7 years working there said she’s the manager on duty but her name tag read “front desk associate” Ms,25,0,0,0,0,Neutral,0
Amanda if you gave my room to someone else then say that,12,0,0,0,0,Neutral,0
Overall Ms,2,0,0,0,0,Neutral,0
Amanda was rude,3,0,0,0,1,Worst,0
She didnt even tell me breakfast hours or WiFi I had to ask myself… Dear corporate I think she needs more customers  training service,24,0,0,0,0,Neutral,0
We had a wonderful stay at this location,8,1,0,0,0,Good,1
Amber at the front desk was absolutely fantastic!  She made us feel right at home with her friendly and helpful attitude,22,2,0,0,0,Good,0
We just loved her lilting Irish accent and wish we could have stayed longer,14,1,0,0,0,Good,0
Adrianna greeted us every morning at the cafe with such a friendly smile,13,1,0,0,0,Good,0
I highly recommend this hotel!,6,0,0,0,0,Neutral,0
Had lunch at their cute little café with a friend,10,0,0,0,0,Neutral,0
Was not expecting that burger! Marvin and Shelly set me up good,13,1,0,0,0,Good,0
Apparently they were just renovated,5,0,0,0,0,Neutral,0
They got a moody vibe going,6,0,0,0,0,Neutral,0
I liked it a lot,5,0,0,0,0,Neutral,0
Great customer service from check in to check out,9,1,0,0,0,Good,3
Thank you,2,0,0,0,0,Neutral,0
This was probably one of the worst hotels I’ve been to in the last 4 years of traveling with my company,23,0,0,0,1,Worst,0
I was immediately off put by the giant mobile police lights in the parking lot,15,0,0,0,0,Neutral,0
"The pictures of the hotel looked nice, I love a Courtyard",12,1,0,0,0,Good,0
The hallways and doors definitely need some love — it looked like someone was trying to break into them because the bottoms of the doors are all chipped away,29,0,0,0,0,Neutral,0
I opened my door and immediately another red flag,9,0,0,0,0,Neutral,0
The strike plate was hanging off of the door frame by a prayer,13,0,0,0,0,Neutral,0
I closed the door and kept looking around,8,0,0,0,0,Neutral,0
The connecting door was WIDE OPEN and when I tried to close and lock it nothing happened because the door was so far away from the frame that the lock just stuck out and had no where to go,39,0,0,0,0,Neutral,0
Super super sketch,3,0,0,0,0,Neutral,0
"Went back downstairs and the girl was really nice but they had no more rooms and to be honest, I didn’t want to stay there anymore after that anyway",32,1,0,0,0,Good,0
"Such a great Marriott! Great rooms, location, and the staff were incredibly kind! Big shout out to Jessie for the amazing customer service! Will stay again!",32,3,0,0,0,Good,3
Bitten by bed bugs during my stay in a renovated room,11,0,0,0,0,Neutral,1
"||Hotel staff did nothing to compensate for cleaning my clothes, and travel bag after the stay",17,0,0,0,0,Neutral,1
Bitten by bed bugs in the hotel,7,0,0,0,0,Neutral,0
Management did nothing to cover my costs for cleaning my own clothes after my stay,15,0,0,0,0,Neutral,0
"No frills, but was clean",6,1,0,0,0,Good,4
Not much around the immediate area,6,0,0,0,0,Neutral,0
Adriana at the food court was awesome and Bailey was also great,12,1,0,0,0,Good,0
Don’t stay here staff is unprofessional and rooms and hallways have water damage smell there’s better hotels in the area,24,0,0,0,0,Neutral,0
Avoid this one,3,0,0,0,0,Neutral,0
Exceptional Service at Courtyard by Marriott Austin – The Domain Review:,12,0,0,0,0,Neutral,3
"I recently had the pleasure of staying at the Courtyard by Marriott in the Domain area, and I was thoroughly impressed from the moment I walked in",28,0,0,0,0,Neutral,0
The warm and genuine greeting I received set the tone for an outstanding experience,14,0,0,0,0,Neutral,0
"Special recognition goes to Fletcher and Jesse, who are truly exceptional representatives of the Marriott brand",17,0,0,0,0,Neutral,0
"Their professionalism, friendliness, and attention to detail made me feel valued as a guest",16,0,0,0,0,Neutral,0
"In a time when great customer service can feel like a lost art, they reminded me how impactful it is when done right",24,1,0,0,0,Good,3
Any organization would benefit from having team members like Fletcher and Jesse,12,0,0,0,0,Neutral,0
I highly recommend this property to anyone visiting Austin—you’ll be in great hands!,18,1,0,0,0,Good,0
Decent location as walkable to some restaurants and shopping,9,0,1,0,0,Average,0
Otherwise this place is way overpriced for what it is,10,0,0,0,0,Neutral,0
Clean and very basic,4,1,1,0,0,Good,4
Tub is very slippery and I was nervous showering in it,11,0,0,0,0,Neutral,0
First morning I was there I came down at 7am for the breakfast they advertise and no one was working,20,0,0,0,0,Neutral,0
"People who worked overnight are pleasant when I asked for fresh towels, was surprised to see they only switch out towels and take out trash every other day",29,1,0,0,0,Good,0
Best thing I can say is it was quiet and not too far from the airport and my office,19,0,0,0,0,Neutral,0
"Great rooms, great location",5,2,0,0,0,Good,0
"Disappointed by the service: arriving in the afternoon, front desk couldn't figure out for 45 min if my room is ready",24,0,0,1,0,Medium,0
House keeping started to check on me 8 am the next morning if I am still in,17,0,0,0,0,Neutral,0
"My stay at Courtyard The Domain was beyond amazing! From the moment I arrived, the staff made me feel welcome and well taken care of",27,1,0,0,0,Good,0
"The room was spotless, modern, and super comfortable",10,1,0,0,0,Good,0
"The location couldn’t be better — right in the heart of The Domain, surrounded by great shops, restaurants, and everything you need within walking distance",30,1,0,0,0,Good,0
"The atmosphere is relaxing, the service is excellent, and the attention to detail really stands out",18,1,0,0,0,Good,3
"I highly recommend this hotel to anyone looking for a comfortable, convenient, and enjoyable stay in Austin",19,1,0,0,0,Good,1
I’ll definitely be coming back! 💯,9,0,0,0,0,Neutral,0
Not great at all,4,1,0,0,0,Good,0
The battery died to my door and nobody was able to help me for a long time,17,0,0,0,0,Neutral,0
I was promised it would be fixed the next day but it was not so I had the same issue the day following when I came back,27,0,0,0,0,Neutral,0
The place smells pretty dusty and is very dated,9,0,0,0,0,Neutral,0
I’m not one to write reviews but found my stay to be so underwhelming I had to make a note for others,24,0,0,0,0,Neutral,1
Perfect location for business if you need a place closer to Austin,12,1,0,0,0,Good,0
Aubrey was extremely helpful and pleasant! Shout out to Aubrey!,12,2,0,0,0,Good,0
I really enjoyed my stay! Fletcher and Zavon were both fantastic and made the experience memorable,17,0,0,0,0,Neutral,1
"The hotel is perfectly located halfway between downtown and the lake, which made it ideal for our trip",19,0,0,0,0,Neutral,0
"||Fletcher, Zavon, and Rav made me feel incredibly welcomed and were always engaged",15,0,0,0,0,Neutral,0
"Anytime I needed something, they were right there to help",11,0,0,0,0,Neutral,0
Fletcher clearly runs a great ship—it shows in the way the team works together and how well they care for their guests,24,1,0,0,0,Good,0
"The room unfortunately had a musty odor, was quite noisy, and the bed was not very comfortable",19,1,0,0,0,Good,0
It felt like sleeping on a hammock,7,0,0,0,0,Neutral,0
"I must say, this was not my best experience at a Marriott hotel",14,0,0,0,0,Neutral,0
I would not recommend staying at this establishment,8,0,0,0,0,Neutral,0
I want to edit my review,6,0,0,0,0,Neutral,0
"I experienced some hiccups, but Brett and Carmen got EVERYTHING resolved, and did a great job in making sure it wasn't just a temporary resolution",28,1,0,0,0,Good,0
I truly feel like the service and experience is right back to the 5 star service that originally made me want to stay here every single weekend,27,0,0,0,0,Neutral,3
Thank you!!,4,0,0,0,0,Neutral,0
The room is good size and sofa,7,1,0,0,0,Good,0
Receptionist was very helpful and location close to many restaurants and shopping,12,1,0,0,0,Good,0
During our stay the staff members were great specially the Sunday morning manager and front desk 8-17-2025,17,1,0,0,0,Good,0
Breakfast package was really good,5,1,0,0,0,Good,0
I traveled with my parents and they also say the male manager on Sunday went far and beyond with the customer service,22,0,0,0,0,Neutral,3
Definitely staying here again when we come to visit our family from Austin,13,0,0,0,0,Neutral,0
"Great customer service!  Great location!  Great rooms! Gym, This hotel no longer has a pool, but has bar available, Starbucks coffee ect",28,3,0,0,0,Good,3
Front desk was very friendly and helpful,7,2,0,0,0,Good,2
"Great central location, easy to get to, easy to park",12,1,0,0,0,Good,0
Room was clean and quiet,5,1,0,0,0,Good,4
Would definitely stay here again,5,0,0,0,0,Neutral,1
Stayed here in July 2025,5,0,0,0,0,Neutral,0
The location is perfect if calling in or around the businesses in the Doman area,15,1,0,0,0,Good,0
Easy to get to and out,6,0,0,0,0,Neutral,0
It is a Courtyard and as such the brand the decor is where it should be,16,0,0,0,0,Neutral,0
I found this property to be well managed and maintained,10,0,0,0,0,Neutral,0
The room was perfect,4,1,0,0,0,Good,0
Everything worked,2,0,0,0,0,Neutral,0
The style of this decoration was newer compared to the other properties so definitely updated,15,0,0,0,0,Neutral,0
I would stay her again,5,0,0,0,0,Neutral,1
I did not have any issues during this stay,9,0,0,0,0,Neutral,1
"Parking is readily available, but I can see it being crowded during peak times",15,0,0,0,0,Neutral,0
Not many dining places within reason and you'd need your car to get to the ones in the area,20,0,0,0,0,Neutral,0
A few minutes away plenty of eating choices,8,0,0,0,0,Neutral,0
The 4th floor does not get WIFI or internet (perhaps also the same for the 3rd floor),19,0,0,0,0,Neutral,0
"You literally have to either switch rooms to a lower floor and/or take your device to the 1st floor, connect there, and then go back to your room",30,0,0,0,0,Neutral,0
"And even then, internet is sketchy",7,0,0,0,0,Neutral,0
The TVs are not smart TVs (cable only,9,0,0,0,0,Neutral,0
big surprise there) and the mounting on the wall in our room was so poorly installed that you couldn't even rotate the TV to be seen easily from the bed,32,0,0,0,0,Neutral,0
"Also, our room was never cleaned on a multi-night stay despite us being away from the room, giving plenty of time for housekeeping to do their thing",29,0,0,0,0,Neutral,0
"And to top it off, we had a delay in accessing our room because the battery in the electronic door lock was dead",24,0,0,0,0,Neutral,0
Staff is disinterested and not especially friendly until something goes wrong and then they’re like “oops” with a smile,23,1,0,0,0,Good,2
Apparently these maintenance and WIFI issues are common here,9,0,0,0,0,Neutral,0
One front desk person said these issues have been present for as long as they had worked there (for over a year),24,0,0,0,0,Neutral,0
This property is very poorly managed and I’m sure does not comply with Marriott brand standards,18,0,0,0,0,Neutral,0
Avoid this place and avoid the headache!,8,0,0,0,0,Neutral,0
This is an absolute joke of a hotel,8,0,0,0,0,Neutral,0
Avoid at all costs! There are PLENTY of other hotels in the area,14,0,0,0,0,Neutral,0
The 4th floor does not get WIFI or internet (perhaps also the same for the 3rd floor),19,0,0,0,0,Neutral,0
"You literally have to either switch rooms to a lower floor and/or take your device to the 1st floor, connect there, and then go back to your room",30,0,0,0,0,Neutral,0
"And even then, internet is sketchy",7,0,0,0,0,Neutral,0
