review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,predicted_sentiment
vacuum so bugs don’t stay under covers on a sofa bed,13,0,0,0.0,1,Worst,Worst
train restaurant managers in hospitality how to be professional even with large families,14,1,0,0.0,0,Good,Good
doesnt meet holiday inn standards,6,0,0,0.0,0,Worst,Good
rooms need to be updated beds are uncomfortable and hi beds are usually my favorite,18,1,0,0.0,1,Good,Good
common spaces are clean and updated,6,2,0,0.0,0,Good,Good
no water available in the gym,6,0,0,0.0,0,Worst,Worst
we hosted a conference here and rebecca todd and their entire team were phenomenal,15,0,0,0.0,0,Average,Average
they went above and beyond for us,7,0,0,0.0,0,Average,Average
the food was also delicious,5,1,0,0.0,0,Good,Good
i would definitely recommend staying and hosting an event here,10,1,0,0.0,0,Good,Good
great place to stay i was here for one night and slept great,14,2,0,0.0,0,Good,Good
the rooms are clean and comfortable,6,2,0,0.0,0,Good,Good
fire pits are great and they give you smores kits,11,1,0,0.0,0,Good,Good
this would be a good place for kiddos,8,0,0,0.0,0,Good,Good
the pool is indoors and also very nice,8,0,0,0.0,0,Good,Good
loved our stay the only thing that would have made it better was more time we cannot wait to come back again and bring our family,29,1,0,0.0,0,Good,Good
i wish i could remember the name of the gentleman who checked us in,14,0,0,0.0,0,Good,Good
he was beyond kind and helpful,6,2,0,0.0,0,Good,Good
he gave great suggestions and made our trip amazing,10,2,0,0.0,0,Good,Good
great place to stay the staff was so nice,10,1,0,0.0,0,Good,Good
pet friendly we were happy with the clean rooms,9,1,0,0.0,0,Good,Good
they give you smores to cook out at the fire,10,0,0,0.0,0,Worst,Average
a game room,3,0,0,0.0,0,Average,Average
a pool area that had a wild party vibe to it,11,0,0,0.0,0,Good,Good
this place blew me away stars,8,0,0,0.0,0,Average,Average
the breakfast not being free is a bummer but i understand for big buffet,14,0,0,0.0,0,Worst,Worst
thanks for the great stay,5,1,0,0.0,0,Good,Good
we stayed here while visiting rocky mountain national park,9,0,0,0.0,0,Average,Average
our kids loved the pool free game room and s’mores we appreciate the coffee and water station in the lobby,25,1,0,0.0,0,Good,Good
our only complaint was the broken lamp at our bedside as well as the surrounding guest dogs barking at all hours of the day and night,26,0,0,0.0,1,Worst,Worst
there was a very loud delivery truck one morning as well that the reverse beeping woke our kids up,19,0,0,0.0,0,Good,Good
we found a this wonderful hotel to stay in estes park full of fun for the family kids especially the smores were a big hit the pool is incredibly for both kids and adults with the hot tub the game room is off the charts…,50,1,0,0.0,0,Good,Good
and best of all the staff is so accommodating and friendly,11,2,0,0.0,0,Good,Good
great place to chill and enjoy estes park,9,1,0,0.0,0,Good,Good
thank you holiday inn estes park,6,0,0,0.0,0,Good,Good
we had a rocky start getting to the hotel due to car trouble but once we arrived the staff was friendly and helpful and we were able to relax and enjoy the rest of our stay definitely coming back,40,1,0,0.0,0,Good,Good
it is a great hotel to stay at for visiting estes park it includes a pinball machine free candy and dog treats and very kind people,29,2,0,0.0,0,Good,Good
the rooms are also pretty good and the atmosphere when eating is great with a free snore kit too,19,1,0,0.0,0,Good,Good
last minute getaway to estes park,6,0,0,0.0,0,Average,Average
the hotel lobby is inviting front desk staff was friendly and helpful my favorite local taffy was a nice touch,22,1,0,0.0,0,Good,Good
we enjoyed the fire pit area to relax and the bar for a night cap,15,1,0,0.0,0,Good,Good
the room was spacious and quiet,6,2,0,0.0,0,Good,Good
close enough to walk to town but there is also a shuttle if needed,15,0,0,0.0,0,Average,Average
we will return,3,0,0,0.0,0,Average,Average
overall an older facility in need of an update,9,0,0,0.0,0,Average,Average
this is a familycentric property with game room and lobby amusements that attract loud and rowdy children,17,0,0,0.0,0,Good,Average
hotel restaurant is mediocre at best,6,1,0,1.5,0,Medium,Medium
great front desk folks that were very friendly and efficient at check when a lot of us showed up at once,21,2,0,0.0,0,Good,Good
then later i was trying to book a reservation at rmnp but it wouldnt let me check out on my cell phone,23,0,0,0.0,0,Average,Average
i asked jeff if he knew any other way and he kindly offered me his cell phone to try and get the park pass,24,0,0,0.0,0,Good,Average
jeff is a real keeper and a perfect front desk greeter and check in person,17,1,0,0.0,0,Good,Good
the hotel was comfortable,4,1,0,0.0,0,Good,Good
checkin staff had a perfunctory attitude,6,0,0,0.0,0,Average,Average
an elevator broke down and a room next to it had a door open for repairs,16,0,0,0.0,0,Worst,Worst
there was mold on the walls,6,0,0,0.0,0,Average,Average
upon arrival,2,0,0,0.0,0,Average,Average
there was a really loud sound coming from the window area,11,0,0,0.0,0,Average,Average
i thought that was exterior landscaping going on with the blower right next to the window,16,0,0,0.0,0,Average,Average
it happened to be nothing based on the feedback from the maintenance we were told they would get back to us with a new room offer and nobody ever reached back out to us,35,0,0,0.0,0,Good,Good
good location,2,0,0,0.0,0,Good,Good
this hotel far exceeded my expectations,6,0,0,0.0,0,Average,Average
it was clean it was updated and it had great amenities to go with it,17,3,0,0.0,0,Good,Good
i would recommend this place to anyone who is interested in going to the rockies,15,1,0,0.0,0,Good,Good
oh and it is great for walking around estes park,10,1,0,0.0,0,Good,Good
the bartender at this location working the closing shift on july th was incredible,14,0,0,0.0,0,Average,Average
excellent customer service and clearly was liked by everyone she served,11,1,0,0.0,0,Good,Good
i went on a trip to rocky mountian park and stayed for days for the th of july holiday week,21,0,0,0.0,0,Good,Good
i would go back and had a great time,9,1,0,0.0,0,Good,Good
the free bikes close walk to town and easy drive to park were a plus,17,0,0,0.0,0,Good,Good
i would come back and recommend to stay here,9,1,0,0.0,0,Good,Good
front desk staff was very friendly and accommodating,8,1,0,0.0,0,Good,Good
the restaurant on site was a nice option to have as well,12,0,0,0.0,0,Good,Good
we definitely enjoyed the bar a couple night for beers after dinner on the town,15,1,0,0.0,0,Good,Good
however there is some opportunity and reason for the non star rating,13,0,0,0.0,0,Good,Average
pool was not clean debris at bottom candy wraper and floss picks nor hot tub brown water and white smlie on top not sure if it is drained daily or not,37,1,0,0.0,1,Good,Good
my reservation was not in system i had a confirmation and booked months ago,16,0,0,0.0,0,Average,Average
front desk rebooked me after i showed email confromation and rate when i booked,15,0,0,0.0,0,Average,Average
but how does this happen they said error in system and it ended up working out,17,0,0,0.0,0,Worst,Average
but still very concerning we were k miles from home and holiday week everything in town booked,17,0,0,0.0,0,Good,Good
just stressfull and not what i want to be doing on vacation,13,0,0,0.0,0,Worst,Worst
house keeping you have to request them to come they could not refill the liqued soap in shower after mupitle requests,23,0,0,0.0,1,Worst,Worst
i just got a bar and some travel shampoo conditioner from store,12,0,0,0.0,0,Average,Average
a day amenity fee no one could explain what this was for nor was disclosed when i booked,22,0,0,0.0,0,Worst,Worst
front desk removed and cared and responed appropriately this was reason for stars not,19,0,0,0.0,0,Good,Average
elevator did not work for a couple days,9,0,0,0.0,0,Average,Average
loved it incredibly expensive though at per night,11,1,0,0.0,1,Good,Good
i would only stay here for very special occasions,9,0,0,0.0,0,Good,Good
if the cost was less i would come up several times a year in mini holidays,16,0,0,0.0,0,Good,Average
very pleasant stay with my dogs,6,2,0,0.0,0,Good,Good
the bed was so comfortable i would like to know the brand to buy one for myself,17,1,0,0.0,0,Good,Good
beds are horribly uncomfortable and the pillows were like rocks,10,0,0,0.0,1,Worst,Worst
a night and we got absolutely no sleep,10,0,0,0.0,0,Worst,Worst
also got bumped to a lower room than what we paid for with no heads up or explanation,18,0,0,0.0,0,Worst,Worst
poor customer service poor room quality extremely unsafe conditions,11,0,0,0.0,1,Worst,Worst
check in was quick and room type was correct and held for us,13,1,0,0.0,0,Good,Good
staffing in restaurant needed to be increased and was short staffed on july,14,0,0,0.0,0,Good,Average
reservations were made with breakfast included but was told at check in that they were not so we ate elsewhere,20,0,0,0.0,0,Average,Average
nice place to catch some fresh air and stretch your legs grab a room and get back on the highway up to national park plus the fireworks were an absolute plus this year,37,1,0,0.0,0,Good,Good
we stayed two days wished it would have been zero,10,0,0,0.0,0,Average,Average
the main elevator was down so we had to walk a maze to get to our room,17,0,0,0.0,0,Average,Average
room was set for degrees but it felt like,0,0,0,0.0,0,Neutral,Neutral
opened the window to allow some cool air but there was a hole as long as the screen,18,0,0,0.0,0,Good,Good
i had to put a pillow and sheet to cover the hole so we could get some cool air,19,0,0,0.0,0,Good,Good
then checked the bathroom and there was no soap shampoo conditioner or body wash,15,0,0,0.0,0,Worst,Worst
went down to the desk and had to wait minutes for help,13,0,0,0.0,0,Good,Good
the desk clerk stated he would call the manager to see what could be done,15,0,0,0.0,0,Average,Average
well after minutes the clerk said he would give us two feee breakfast vouchers,16,0,0,0.0,0,Good,Good
because the manager never bothered to call back,8,0,0,0.0,0,Good,Average
well what a waste the breakfast was a joke,10,0,0,0.0,1,Worst,Worst
the food was cold and it was the same as you get for free at other holiday inns,18,0,0,0.0,0,Good,Good
it was priced at over,6,0,0,0.0,0,Average,Average
per person,0,0,0,0.0,0,Neutral,Neutral
with all of the choices in estes park do it waste your money,13,0,0,0.0,1,Worst,Worst
excellent stay with an onsite restaurant bar indoor pool plenty of outdoor fire pits to enjoy s’mores and relax,24,1,0,0.0,0,Good,Good
each fire pit allows for private groups,7,0,0,0.0,0,Worst,Average
