review,total_word_count,count_good,count_average,count_medium,count_worst,sentiment,topic_cluster
I stay here when I have meetings/conferences at the Olympic Training Center which is a few minutes away,18,0,0,0,0,Neutral,1
The area around the hotel seems safe and there are many choices of places to eat,16,0,0,0,0,Neutral,0
"Outstanding Staff, friendly and courteous, always willing to assist with any of my needs",16,1,0,0,0,Good,2
This location is the best in the Springs,8,0,0,0,0,Neutral,0
So close to everything,4,0,0,0,0,Neutral,0
They are remodeling but it did not bother us,9,0,0,0,0,Neutral,0
The front sliding doors desperately need to be replaced,9,0,0,0,0,Neutral,0
Do not get a room near those doors,8,0,0,0,0,Neutral,0
I love staying in this hotel when I come to the springs,12,0,0,0,0,Neutral,0
It is within walking distance of so many shops and restaurants and it is close to the business district,19,0,0,0,0,Neutral,0
"I have never had any issues; the rooms are always so clean, and the staff is friendly",19,2,0,0,0,Good,2
Great location; plenty of restaurants and shopping within walking distance,11,1,0,0,0,Good,0
"Rooms were clean, comfortable, and well furnished",9,2,0,0,0,Good,4
Good breakfast with a variety of options,7,1,0,0,0,Good,0
Great place to rest,4,1,0,0,0,Good,0
Will stay again at the Colorado Springs location,8,0,0,0,0,Neutral,1
The building is clean and the associates are friendly,9,2,0,0,0,Good,4
"The only thing I would change is the breakfast choices, maybe waffles or bacon",15,0,0,0,0,Neutral,0
Great location and quiet hotel even with renovations,8,1,0,0,0,Good,0
Great location staff was friendly,5,2,0,0,0,Good,2
Breakfast was cold most mornings,5,0,0,0,0,Neutral,0
My room was dirty when I checked in,8,0,0,0,1,Worst,0
The hotel is a clean and comfortable hotel to relax and stay,12,2,0,0,0,Good,4
"The entire facility was great from the staff, rooms and location",12,1,0,0,0,Good,2
"This is a nice property with excellent access to lots of shops, entertainment, and restaurants",17,2,0,0,0,Good,0
"The rooms are clean, comfortable and fairly quiet",9,2,0,0,0,Good,4
"The option for breakfast being included is great, but there was definitely a need for someone to stay on top of keeping fresh food prepped",26,1,0,0,0,Good,1
Not a lot of options at 7:30 AM,8,0,0,0,0,Neutral,0
Looking forward to the pool renovation as it is outdated and incredibly cold,13,0,0,0,0,Neutral,0
The kids still enjoyed their time in the pool,9,0,0,0,0,Neutral,0
I would overall recommend four out of five,8,0,0,0,0,Neutral,0
Very comfortable bed,3,1,0,0,0,Good,0
Clean room and wonderful breakfast bar,6,2,0,0,0,Good,4
My whole stay was very relaxing,6,0,0,0,0,Neutral,1
Highly recommend this hotel,4,0,0,0,0,Neutral,0
We picked it for our 25th wedding anniversary and couldn't have picked a better place,16,0,0,0,0,Neutral,0
During our stay we woke every morning with a sinus headache,11,0,0,0,0,Neutral,1
this was in room 225,5,0,0,0,0,Neutral,4
room 229 was a little better but not great,9,1,0,0,0,Good,0
the Hotel staff was very good,6,1,0,0,0,Good,2
The breakfast didnt look appetizing,5,0,0,0,0,Neutral,0
the Coffee tasted very week,5,0,0,0,0,Neutral,0
I don't believe i will be staying at this hotel again,12,0,0,0,0,Neutral,0
Nice property,2,1,0,0,0,Good,0
Convenient to lots of places,5,0,0,0,0,Neutral,0
Safe location,2,0,0,0,0,Neutral,0
Very nice staff,3,1,0,0,0,Good,2
I woke up every morning with a sinus headache,9,0,0,0,0,Neutral,0
"Nice hotel, centrally located to shopping, restaurants and entertainment",11,1,0,0,0,Good,0
Room was clean and comfortable,5,2,0,0,0,Good,4
Staff was friendly and helpful,5,2,0,0,0,Good,2
Good internet speeds and coverage,5,1,0,0,0,Good,0
Breakfast had good choices and overall ok,7,1,0,0,0,Good,0
Would stay there again,4,0,0,0,0,Neutral,1
The hotel is very clean and the staff is friendly and very accommodating,13,2,0,0,0,Good,2
Great location,2,1,0,0,0,Good,0
Love the area and the view,6,0,0,0,0,Neutral,0
It's nice that there is shopping and movie theater right there within walking distance,15,1,0,0,0,Good,0
And so close to most everything Colorado Springs has to offer,11,0,0,0,0,Neutral,0
Fantastic,1,0,0,0,0,Neutral,0
Staff was wonderful,3,1,0,0,0,Good,2
Breakfast was awesome,3,0,0,0,0,Neutral,0
The one thing that would be nice,7,1,0,0,0,Good,0
Hot tub,2,0,0,0,0,Neutral,0
"The pool was nice,clean",6,2,0,0,0,Good,4
We were pleasantly surprised by how clean our hotel was,10,1,0,0,0,Good,4
It was in a great location within walking distance to shops and restaurants,13,1,0,0,0,Good,0
Great breakfast,2,1,0,0,0,Good,0
The staff was very friendly and quickly responded to any of our needs,13,1,0,0,0,Good,2
We will definitely stay here again when we visit Colorado Springs,11,0,0,0,0,Neutral,1
We were looking for a comfortable and clean place to stay and this Holiday Inn Express is great!  Loved the location right in a great shopping center!,29,5,0,0,0,Good,1
Great location to walk to food and shops,8,1,0,0,0,Good,0
"However, you can hear everything as clear as crystal",10,0,0,0,0,Neutral,0
We were on the first floor and could hear the person above us walk around and the cleaning crew move furniture around,22,0,0,0,0,Neutral,0
Stayed here two nights while visiting family,7,0,0,0,0,Neutral,0
"||Overall, delivered what you would expect from a Holiday Inn Express",12,0,0,0,0,Neutral,0
Room was clean; I appreciated that they were offering daily housekeeping,12,1,0,0,0,Good,4
"||Room was spacious and well-designed, with a rolling desk, office chair, and lots of storage",18,0,0,0,0,Neutral,0
Plenty of plugs,3,0,0,0,0,Neutral,0
AC worked (if a little loud) and internet was free and functional,14,0,0,0,0,Neutral,0
Decor was pleasant,3,1,0,0,0,Good,0
"||Fitness center was small, with two treadmills and a bike",11,0,0,0,0,Neutral,0
"The bike was, oddly, not plugged in, which meant it could not be used",17,0,0,0,0,Neutral,0
There was also one rack of free weights,8,0,0,0,0,Neutral,0
"Certainly not the most comprehensive fitness center, but did the job for a simple workout",16,0,0,0,0,Neutral,0
||Breakfast was OK,3,0,0,0,0,Neutral,0
I wish there were healthier options,6,0,0,0,0,Neutral,0
"the buffet had a lot of brown: two kinds of sausage, cinnamon rolls, lots of bread, biscuits and gravy, etc",25,0,0,0,0,Neutral,0
What was there was tasty enough and the person working breakfast was doing a nice job keeping the buffet stocked and breakfast area clean,24,2,0,0,0,Good,0
||Service was pleasant and check-in and check-out,7,1,0,0,0,Good,3
Location of hotel food for eastern and southern CSprings,9,0,0,0,0,Neutral,0
Lots of stores and (mostly chain) restaurants surround the hotel,12,0,0,0,0,Neutral,0
"||Expensive room rate for a Holiday Inn Express, but in-line with what other properties were charging during the busy summer",21,0,0,0,0,Neutral,0
"||Overall, just fine",4,0,1,0,0,Average,0
Would not hesitate to return,5,0,0,0,0,Neutral,0
Convenient location to visit family and friends,7,0,0,0,0,Neutral,0
Convenient to good dining,4,1,0,0,0,Good,0
I’m so glad we chose this hotel for our vacation,12,0,0,0,0,Neutral,0
It is a drive to downtown but that wasn’t a priority for this stay,16,0,0,0,0,Neutral,1
"The location is in a great shopping area with plenty of places to eat, all within walking distance if you’re wanting to get some steps in! The IMAX theater is also on the next block to catch the latest movies",44,1,0,0,0,Good,0
The included breakfast was so convenient and the staff was very friendly! We’ll be staying here again!,21,1,0,0,0,Good,2
"Oh boy, where to start",6,0,0,0,0,Neutral,0
This was the worst hotel stay of my life,9,0,0,0,1,Worst,1
I said it,3,0,0,0,0,Neutral,0
My family arrived after a long drive only to find out that a hotel employee had deleted our original reservation for a double Queen bed and put us under a 1 king,32,0,0,0,0,Neutral,0
"5 people, 1 king bed?!? It took nearly and hour and a half to get it resolved",21,0,0,0,0,Neutral,0
"Then upon checkout, they tried to charge me a $200 pet fee that was supposed to be waived",20,0,0,0,0,Neutral,0
Another half an hour wasted,5,0,0,0,0,Neutral,0
Stay at another hotel folks,5,0,0,0,0,Neutral,1
Seriously,1,0,0,0,0,Neutral,0
Always a great stay at Holiday Inn Express & Suites - First and Main,14,1,0,0,0,Good,1
"Very friendly staff, clean accommodations, quiet environment - even though First and Main Center is a very busy place",21,2,0,0,0,Good,2
The morning hospitality breakfast was very well presented and Laura (hospitality host) works very hard to make it right for every guest,24,0,0,0,0,Neutral,0
"Even with a large crowd for the breakfast, Laura did not miss beat!!!  She was multitasking between keeping the coffee hot and the various entrees stocked in the serving bins - no easy job for one person!!!  Give this very nice hotel a try - you will not be disappointed",57,1,0,1,0,Good,0
"Clean, comfortable, and a great morning breakfast - meets and exceeds Holiday Inn standards in many ways",19,3,0,0,0,Good,4
Excellent location with almost every shopping and food choice possible in small walking or driving radius,16,1,0,0,0,Good,0
A drawback to the location was that the hotel was on the opposite side of Colorado Springs from the main tourist attractions,22,0,0,0,0,Neutral,0
Area seemed very safe also,5,0,0,0,0,Neutral,0
"Were upgraded to a nice king suite, which was clean and spacious",13,2,0,0,0,Good,4
Breakfast was the usual HIX fare and it did get a little boring over three nights,16,0,0,0,0,Neutral,0
Breakfast staff were friendly and did excellent job with cleaning and keeping items in stock; breakfast was usually available before their posted start time,25,2,0,0,0,Good,0
Great associates throughout the facility,5,1,0,0,0,Good,0
Breakfast buffet host has something for everyone,7,0,0,0,0,Neutral,0
Quick over night stay,4,0,0,0,0,Neutral,1
Plenty to do within walking distance,6,0,0,0,0,Neutral,0
"Clean, well staffed, definitely one of the nicer Holiday Inn Express's",14,1,0,0,0,Good,0
"Esmeralda, Front Desk Associate, deserves many gold stars for her top-notch service",14,0,0,0,0,Neutral,3
"She is so very friendly, approachable, attentive, and professional",12,1,0,0,0,Good,2
"Thank you, Esmeralda, for your overall kindness",9,0,0,0,0,Neutral,0
Hotel is located within a shopping center so there are restaurant and stores within walking distance,16,0,0,0,0,Neutral,0
Hotel is very clean and well maintained,7,1,0,0,0,Good,4
They are concerned with everyone's safety so doors are locked during the evening hours and access is granted using your room key,23,0,0,0,0,Neutral,0
Breakfast was made for everyone's needs,7,0,0,0,0,Neutral,0
"Turkey sausage, pork sausage, egg-white omelets, scrambled eggs, world-famous cinnamon rolls, yogurt, fresh fruit, juices, etc",24,0,0,0,0,Neutral,0
Breakfast host kept everything well-stocked and tables clean,8,1,0,0,0,Good,0
Home away from home,4,0,0,0,0,Neutral,0
Pretty good hotel,3,1,0,0,0,Good,0
The positives:,3,0,0,0,0,Neutral,0
Beds are comfy and clean,5,1,0,0,0,Good,4
Rooms have AC,3,0,0,0,0,Neutral,0
Desk for work,3,0,0,0,0,Neutral,0
TV with cable,3,0,0,0,0,Neutral,0
Good bathrooms,2,1,0,0,0,Good,0
"Close to a lot of fun stuff to do, like the movies, bars, restaurants",17,0,0,0,0,Neutral,0
The not so positives:,5,0,0,0,0,Neutral,0
Thin walls - I could hear my neighbors talking super loud as if they were in my room,18,0,0,0,0,Neutral,0
My room didn’t have its own microwave during my stay,12,0,0,0,0,Neutral,1
"Overall I liked it here, thin walls aside",9,0,0,0,0,Neutral,0
Beds were very comfortable,4,1,0,0,0,Good,0
Water pressure in the shower was great allowing for a relaxing event,12,1,0,0,0,Good,0
Pancakes are the most delicious ones I've had in a long time,13,0,0,0,0,Neutral,0
Room was clean and comfortable,5,2,0,0,0,Good,4
"The Continental breakfast had many fresh, healthy choices and everything tasted good",13,1,0,0,0,Good,0
"The location couldn't have been better, with restaurants, bakery, salons, barber shops, massages, movies and big box stores within 5-7 minute walk",29,0,0,0,0,Neutral,0
It was also close to major streets to downtown and other parts of the city,15,0,0,0,0,Neutral,0
"Lastly, but certainly not least, all the staff were friendly, helpful and willing to accommodate guest whenever possible",21,2,0,0,0,Good,2
I will definitely recommend the hitl and location and would stay there again,13,0,0,0,0,Neutral,1
